ID,PeakvGRF,vGRF_0,vGRF_1,vGRF_2,vGRF_3,vGRF_4,vGRF_5,vGRF_6,vGRF_7,vGRF_8,vGRF_9,vGRF_10,vGRF_11,vGRF_12,vGRF_13,vGRF_14,vGRF_15,vGRF_16,vGRF_17,vGRF_18,vGRF_19,vGRF_20,vGRF_21,vGRF_22,vGRF_23,vGRF_24,vGRF_25,vGRF_26,vGRF_27,vGRF_28,vGRF_29,vGRF_30,vGRF_31,vGRF_32,vGRF_33,vGRF_34,vGRF_35,vGRF_36,vGRF_37,vGRF_38,vGRF_39,vGRF_40,vGRF_41,vGRF_42,vGRF_43,vGRF_44,vGRF_45,vGRF_46,vGRF_47,vGRF_48,vGRF_49,vGRF_50,vGRF_51,vGRF_52,vGRF_53,vGRF_54,vGRF_55,vGRF_56,vGRF_57,vGRF_58,vGRF_59,vGRF_60,vGRF_61,vGRF_62,vGRF_63,vGRF_64,vGRF_65,vGRF_66,vGRF_67,vGRF_68,vGRF_69,vGRF_70,vGRF_71,vGRF_72,vGRF_73,vGRF_74,vGRF_75,vGRF_76,vGRF_77,vGRF_78,vGRF_79,vGRF_80,vGRF_81,vGRF_82,vGRF_83,vGRF_84,vGRF_85,vGRF_86,vGRF_87,vGRF_88,vGRF_89,vGRF_90,vGRF_91,vGRF_92,vGRF_93,vGRF_94,vGRF_95,vGRF_96,vGRF_97,vGRF_98,vGRF_99
R0,1.0049784,0.03551960363984108,0.11088135838508606,0.22173254191875458,0.3161415755748749,0.3908507227897644,0.48986002802848816,0.6020931005477905,0.6849989295005798,0.7614342570304871,0.8184471726417542,0.8702824115753174,0.9097460508346558,0.937286376953125,0.9497218132019043,0.9695820808410645,0.9933523535728455,0.9953573942184448,1.0049784183502197,0.9950612783432007,0.9796236157417297,0.9577506184577942,0.9413408041000366,0.9247894287109375,0.9066786170005798,0.8877253532409668,0.8806538581848145,0.8825991153717041,0.8748415112495422,0.8772425651550293,0.8844329118728638,0.8906387090682983,0.9011579751968384,0.9151641726493835,0.9259688854217529,0.933873176574707,0.9523428678512573,0.9630480408668518,0.9686461687088013,0.9718775153160095,0.9700754284858704,0.9743776321411133,0.9677443504333496,0.9687207341194153,0.9623293876647949,0.9599418640136719,0.9515892267227173,0.9471823573112488,0.9391136169433594,0.9303014874458313,0.9193346500396729,0.9059396982192993,0.881103515625,0.8553513288497925,0.8138322830200195,0.7628703117370605,0.6922584176063538,0.6052237749099731,0.4982137382030487,0.37811946868896484,0.26018673181533813,0.1720781773328781,0.10496899485588074,0.0606558620929718,0.026318158954381943,0.008891234174370766,-5.550403147935867e-05,-0.0036477288231253624,-0.0048963092267513275,-0.005138572305440903,-0.00420745275914669,-0.006007727235555649,-0.005874183028936386,-0.0034447815269231796,-0.005400709807872772,-0.006512759253382683,-0.0055321939289569855,-0.006272720173001289,-0.006216594949364662,-0.0014833956956863403,-0.004532827064394951,-0.0048972200602293015,-0.0030861571431159973,-0.005831874907016754,-0.003251047804951668,-0.003432072699069977,-0.004470622166991234,-0.003343544900417328,-0.005084492266178131,-0.0032342802733182907,-0.0039922986179590225,-0.006555676460266113,-0.0033645015209913254,-0.0035329926759004593,-0.005746489390730858,-0.004693010821938515,-0.0017715487629175186,-0.003394758328795433,-0.003758345264941454,0.006940939929336309,0.009072109125554562
L0,1.0200927,0.03854144364595413,0.08729321509599686,0.09366238862276077,0.05265731364488602,0.014766208827495575,0.007912352681159973,0.10243955254554749,0.2670421600341797,0.40417665243148804,0.4928062856197357,0.548815131187439,0.5858530402183533,0.6052036285400391,0.6455354690551758,0.6827353835105896,0.7435206770896912,0.7825301885604858,0.8439731597900391,0.8940831422805786,0.9203571081161499,0.9297211170196533,0.9186856746673584,0.9380119442939758,0.9171550869941711,0.9056686162948608,0.9087047576904297,0.9196875095367432,0.8885790109634399,0.8770152926445007,0.8832913637161255,0.8699431419372559,0.8542601466178894,0.8455253839492798,0.842574954032898,0.8454146385192871,0.849250078201294,0.8590353727340698,0.8600684404373169,0.8651844263076782,0.8624932765960693,0.8768417835235596,0.8880745768547058,0.9123159646987915,0.9214773178100586,0.9446966648101807,0.9676156044006348,0.9873757362365723,1.0052613019943237,1.0053380727767944,1.0200927257537842,1.0296975374221802,1.0183069705963135,1.0303447246551514,1.0224486589431763,1.01922607421875,0.9916358590126038,0.9932087659835815,0.9756945371627808,0.946420431137085,0.8729346990585327,0.7551440596580505,0.6125814914703369,0.4288671016693115,0.26999083161354065,0.16482684016227722,0.11770761758089066,0.0648578554391861,0.023143213242292404,0.019517764449119568,0.003766980953514576,-0.0027505047619342804,0.002218574285507202,-0.004447354003787041,-0.005872813984751701,-0.018069373443722725,0.0009782332926988602,-0.002083864063024521,-0.011807350441813469,0.0004232879728078842,-0.005994681268930435,-0.0005865823477506638,0.0017006713896989822,-0.0038347113877534866,-0.0007925499230623245,-0.00490565225481987,-0.007466083392500877,0.0015282128006219864,-0.0030264854431152344,-0.004217499867081642,0.001014048233628273,-0.004029737785458565,-5.583837628364563e-05,-0.0028201956301927567,-0.0018080510199069977,-0.003407564014196396,-0.004421660676598549,0.003135853447020054,0.0022146347910165787,0.010238436982035637,0.010547878220677376
R1,1.0435091,0.05323397368192673,0.1616051197052002,0.30776962637901306,0.4349374771118164,0.5406171083450317,0.6099495887756348,0.6857912540435791,0.7915202379226685,0.8747525215148926,0.938164472579956,0.9877483248710632,1.0146219730377197,1.0319139957427979,1.0435091257095337,1.0431427955627441,1.0432054996490479,1.0268840789794922,1.0178117752075195,1.0026535987854004,0.9668575525283813,0.9375333189964294,0.9084950089454651,0.8934245109558105,0.8730405569076538,0.8600145578384399,0.8543719053268433,0.8622860312461853,0.853938102722168,0.8560507297515869,0.8630771636962891,0.8666087985038757,0.8621822595596313,0.8680902719497681,0.8743705749511719,0.8759646415710449,0.8812751173973083,0.8876498937606812,0.8898780345916748,0.8927081823348999,0.8941177725791931,0.9048582911491394,0.9118751287460327,0.9202627539634705,0.9273395538330078,0.9369712471961975,0.9383636713027954,0.9392480850219727,0.9343321919441223,0.9205672740936279,0.8972806334495544,0.8699280023574829,0.8251044750213623,0.762494683265686,0.6806396842002869,0.5939562320709229,0.48827502131462097,0.40345299243927,0.33003413677215576,0.27428174018859863,0.21918581426143646,0.17778271436691284,0.1454850286245346,0.10275017470121384,0.060723382979631424,0.038447197526693344,0.03057313710451126,0.02074824646115303,0.007420002482831478,0.00885835476219654,0.005967221222817898,0.004832945764064789,0.0065246326848864555,0.003070787526667118,0.005079199559986591,-0.0009653214365243912,0.0074617816135287285,0.0041539669036865234,0.002892106771469116,0.0056358277797698975,0.005088226869702339,0.005981842987239361,0.007625073194503784,0.005677970126271248,0.007189718075096607,0.005475865676999092,0.005556190386414528,0.005966487340629101,0.004403911530971527,0.004401063546538353,0.007548161782324314,0.0052632540464401245,0.0071562305092811584,0.0035075098276138306,0.0046712979674339294,0.0029154373332858086,0.007099335081875324,0.006720836274325848,0.012325379997491837,0.01906980201601982,0.02145371399819851
L1,1.2811658,0.08938755095005035,0.10838818550109863,0.21851131319999695,0.3778000473976135,0.467572957277298,0.48962104320526123,0.5088499784469604,0.49865809082984924,0.4967970848083496,0.5585177540779114,0.6609272956848145,0.7647902965545654,0.8726860880851746,0.972085177898407,1.0673635005950928,1.155439853668213,1.2006053924560547,1.254765510559082,1.2804713249206543,1.2811658382415771,1.2678887844085693,1.259803295135498,1.2431756258010864,1.2268831729888916,1.1889033317565918,1.1440907716751099,1.122666835784912,1.0755729675292969,1.038568377494812,1.0000135898590088,0.9628839492797852,0.9319905042648315,0.914741575717926,0.9026579260826111,0.8932809829711914,0.8973900079727173,0.8939691185951233,0.8929322957992554,0.8931521773338318,0.8925665616989136,0.908772349357605,0.9174331426620483,0.9318392276763916,0.931124210357666,0.9445825815200806,0.9402951002120972,0.9366322755813599,0.9217655062675476,0.9051908254623413,0.8869215250015259,0.8851327896118164,0.8671998977661133,0.8519641160964966,0.8336328268051147,0.8266944885253906,0.8030309677124023,0.7765626907348633,0.7372987866401672,0.6703861951828003,0.5649086236953735,0.4473103880882263,0.32641541957855225,0.22156450152397156,0.14653870463371277,0.10107947140932083,0.07721436768770218,0.05259579420089722,0.04449547082185745,0.037528492510318756,0.03166867420077324,0.03883593901991844,0.031860820949077606,0.02834957465529442,0.03215480223298073,0.026506230235099792,0.0360758975148201,0.030623022466897964,0.03277488797903061,0.03375505656003952,0.03639973700046539,0.03636829927563667,0.0347428172826767,0.03244221955537796,0.038650043308734894,0.038970813155174255,0.031952865421772,0.03400714695453644,0.03689321130514145,0.030140185728669167,0.03600213676691055,0.03072443976998329,0.0355256050825119,0.030571695417165756,0.02880180813372135,0.03316923975944519,0.0356830470263958,0.03584741801023483,0.0485750250518322,0.07808581739664078,0.08587600290775299
R2,1.0529288,0.06295071542263031,0.17509129643440247,0.29883283376693726,0.4126337468624115,0.5100749731063843,0.5620142221450806,0.6369935274124146,0.7418525218963623,0.8174554109573364,0.8864561319351196,0.9356604218482971,0.9656276702880859,0.9858161211013794,1.0082921981811523,1.0108717679977417,1.00489342212677,0.9813210964202881,0.964999258518219,0.941105842590332,0.9053934812545776,0.8808751702308655,0.8495687246322632,0.8354568481445312,0.8141661882400513,0.8016215562820435,0.7957837581634521,0.8068103194236755,0.7977414727210999,0.8018081188201904,0.8173801898956299,0.8284487128257751,0.8324337005615234,0.8432939052581787,0.8581849336624146,0.8682845830917358,0.8804313540458679,0.8952358961105347,0.9072191715240479,0.9178707599639893,0.9312055110931396,0.9456508159637451,0.9656546711921692,0.9883303642272949,1.001524567604065,1.0186936855316162,1.0314216613769531,1.046883463859558,1.0529288053512573,1.0500023365020752,1.0402475595474243,1.0301482677459717,1.0017024278640747,0.9728187322616577,0.9222082495689392,0.868131160736084,0.7910229563713074,0.720395565032959,0.6554451584815979,0.587356686592102,0.5039929151535034,0.4123728573322296,0.3102911412715912,0.21312294900417328,0.1376838982105255,0.08867521584033966,0.06769376993179321,0.043726712465286255,0.02744329161942005,0.023137789219617844,0.017911342903971672,0.015785861760377884,0.01585506834089756,0.014670134522020817,0.015078522264957428,0.011038714088499546,0.017401734367012978,0.015317142941057682,0.013104074634611607,0.017843961715698242,0.015115190297365189,0.017919518053531647,0.01770123653113842,0.0164162740111351,0.01716495119035244,0.01485828310251236,0.014290308579802513,0.01804088056087494,0.014170404523611069,0.015026325359940529,0.01790168136358261,0.01611476205289364,0.016955045983195305,0.016432348638772964,0.016873296350240707,0.014089163392782211,0.015266845934092999,0.0175059475004673,0.020342659205198288,0.02917250245809555,0.03139074891805649
L2,1.1400753,0.07285099476575851,0.11737066507339478,0.2714327573776245,0.45415157079696655,0.5876849889755249,0.6784816384315491,0.754706084728241,0.7889206409454346,0.8233210444450378,0.8710674047470093,0.9279260039329529,0.9761931896209717,1.017184853553772,1.0411193370819092,1.0749423503875732,1.1132087707519531,1.1254558563232422,1.1400753259658813,1.1390035152435303,1.1358647346496582,1.1227201223373413,1.1167194843292236,1.1095106601715088,1.1038737297058105,1.086969017982483,1.0700998306274414,1.0676997900009155,1.0491037368774414,1.032004475593567,1.0225584506988525,1.0031224489212036,0.9838504791259766,0.971489429473877,0.957984447479248,0.9477039575576782,0.9412277340888977,0.9302951097488403,0.9162495136260986,0.9008030891418457,0.8871638774871826,0.8796327114105225,0.8699266314506531,0.868173360824585,0.8568867444992065,0.8581125140190125,0.8532410860061646,0.8502748012542725,0.8403600454330444,0.836840033531189,0.8297643661499023,0.8391631841659546,0.8290819525718689,0.8170461058616638,0.7962512969970703,0.7706814408302307,0.72506183385849,0.6759800314903259,0.621054470539093,0.5495055317878723,0.45578399300575256,0.3579864799976349,0.2566869556903839,0.17350038886070251,0.11098504066467285,0.07124882936477661,0.051098279654979706,0.03461303934454918,0.026522554457187653,0.01933751441538334,0.015994533896446228,0.019918646663427353,0.01557617075741291,0.012700141407549381,0.016192924231290817,0.011242404580116272,0.017733121290802956,0.014565126970410347,0.014015454798936844,0.017983905971050262,0.01699991710484028,0.01758737862110138,0.01726226508617401,0.016426313668489456,0.02050761878490448,0.019322087988257408,0.014573179185390472,0.016926083713769913,0.01867283135652542,0.014246352948248386,0.016943378373980522,0.01388639584183693,0.018123941496014595,0.015484998002648354,0.013828940689563751,0.015639619901776314,0.016857605427503586,0.021759577095508575,0.02781478501856327,0.04765212535858154,0.05193839222192764
R3,1.1070267,0.04519655555486679,0.1547037959098816,0.33037716150283813,0.524063229560852,0.6911511421203613,0.8188529014587402,0.9003420472145081,0.9454632997512817,0.9818231463432312,1.0187129974365234,1.0566213130950928,1.0750101804733276,1.0908334255218506,1.097222089767456,1.1070266962051392,1.1054716110229492,1.0826597213745117,1.0564191341400146,1.018149971961975,0.9687268137931824,0.9225908517837524,0.8827967643737793,0.8413918614387512,0.8105466365814209,0.7832868099212646,0.7675811052322388,0.7640410661697388,0.7549912333488464,0.7569586634635925,0.7638494968414307,0.7730804681777954,0.7836331129074097,0.7944812774658203,0.810114860534668,0.8249526023864746,0.8427186608314514,0.8566581010818481,0.8701155185699463,0.880496621131897,0.8915901184082031,0.9065742492675781,0.918953537940979,0.9329264163970947,0.9426217079162598,0.9549712538719177,0.9665741920471191,0.9802743196487427,0.9883849024772644,0.996985912322998,0.9968345761299133,0.9897866249084473,0.9695597290992737,0.9390965104103088,0.8902709484100342,0.8225502371788025,0.7348741292953491,0.6302509307861328,0.5045461654663086,0.37525227665901184,0.2555615305900574,0.15776343643665314,0.08342090249061584,0.0473901703953743,0.02362961135804653,0.0069673145189881325,0.003749413415789604,0.0028156209737062454,-0.002434978261590004,-0.001709846779704094,0.0016560889780521393,-0.0006414968520402908,-0.0025648269802331924,0.0007320325821638107,-0.0005783345550298691,-0.0007269121706485748,0.0010780654847621918,-0.0013992320746183395,0.0003539733588695526,0.0019332077354192734,-0.000397704541683197,0.0004906635731458664,0.002537846565246582,0.0008748043328523636,0.0005947668105363846,0.0010762568563222885,-6.958842277526855e-05,0.0009049028158187866,-0.0013017244637012482,0.0001790616661310196,0.0009564738720655441,-0.0013380516320466995,-0.0004974156618118286,0.0011778958141803741,0.001224767416715622,-0.0004784073680639267,0.0013819513842463493,0.0009571872651576996,0.0012479606084525585,0.010738403536379337,0.012157715857028961
L3,1.0415591,0.035007573664188385,0.1363006830215454,0.2771024703979492,0.37743353843688965,0.4664723873138428,0.5557353496551514,0.6499195098876953,0.7270922660827637,0.7856244444847107,0.8553487062454224,0.9221792817115784,0.96678227186203,1.000391960144043,1.0163191556930542,1.0350333452224731,1.041559100151062,1.0360363721847534,1.022338628768921,1.0040853023529053,0.9760309457778931,0.9437687993049622,0.9184681177139282,0.8877363204956055,0.8648470640182495,0.8370509147644043,0.8221107721328735,0.8167979717254639,0.7999389171600342,0.7864060997962952,0.7917689085006714,0.7908836603164673,0.7946515679359436,0.798605740070343,0.8095462918281555,0.8281188011169434,0.8462793827056885,0.8616740703582764,0.8807449340820312,0.8896698951721191,0.9021522998809814,0.9201812744140625,0.9368831515312195,0.9525425434112549,0.9655601978302002,0.9809544086456299,0.9914336204528809,1.006505012512207,1.0119879245758057,1.01663339138031,1.0097904205322266,0.9938042759895325,0.9667961597442627,0.9258730411529541,0.8574753403663635,0.7773945331573486,0.6818012595176697,0.5817015767097473,0.4762754440307617,0.3787738084793091,0.2849896550178528,0.1847032904624939,0.09140975773334503,0.04955677688121796,0.026156436651945114,0.007225548382848501,-0.0003936374559998512,-0.007339821197092533,-0.00790892168879509,-0.005850767716765404,-0.0046007148921489716,-0.007666463032364845,-0.007520079612731934,-0.004898246377706528,-0.005336020141839981,-0.00849401205778122,-0.005036432296037674,-0.0069958921521902084,-0.005800385028123856,-0.003919040784239769,-0.006961973384022713,-0.006131621077656746,-0.0021350495517253876,-0.006130175665020943,-0.007759526371955872,-0.006019135937094688,-0.006475510075688362,-0.005181349813938141,-0.00559772364795208,-0.007493883371353149,-0.004616515710949898,-0.007495962083339691,-0.007610367611050606,-0.004956817254424095,-0.004535365849733353,-0.0048227254301309586,-0.005203945562243462,-0.0081243347376585,-0.006520305294543505,0.0053018368780612946,0.006079835817217827
R4,1.102865,0.050840698182582855,0.1538439691066742,0.28830450773239136,0.3973434567451477,0.4901614785194397,0.5799403190612793,0.6793694496154785,0.7850087881088257,0.8712335228919983,0.9474434852600098,1.00803804397583,1.0510677099227905,1.0833176374435425,1.0968244075775146,1.1028649806976318,1.1007322072982788,1.0804158449172974,1.0585814714431763,1.0238865613937378,0.9744162559509277,0.9302594661712646,0.8940029740333557,0.8578376770019531,0.8281989693641663,0.8015528321266174,0.7839078903198242,0.7760602235794067,0.7646703720092773,0.7605264186859131,0.7647722959518433,0.7721337080001831,0.7783079147338867,0.7886987328529358,0.8013147711753845,0.815061092376709,0.833726167678833,0.8501185178756714,0.8681094646453857,0.8814613223075867,0.9012393951416016,0.9234480857849121,0.9474270939826965,0.9734582901000977,0.9974187612533569,1.0242931842803955,1.0474178791046143,1.0689747333526611,1.0785791873931885,1.0839661359786987,1.0798282623291016,1.0674175024032593,1.035986304283142,0.9914203882217407,0.9217938184738159,0.8312525749206543,0.7111979722976685,0.5765929222106934,0.43785712122917175,0.31170833110809326,0.20609527826309204,0.12772519886493683,0.06731947511434555,0.035494811832904816,0.016485214233398438,0.00791111122816801,0.00721233943477273,0.002919718623161316,0.0015567373484373093,0.0035043414682149887,0.003915620967745781,0.002929121255874634,0.003060281276702881,0.0036254385486245155,0.004498077556490898,0.004168391227722168,0.005333310924470425,0.003042999655008316,0.004710008390247822,0.006237965077161789,0.004181481897830963,0.005538739264011383,0.0057794805616140366,0.005009187385439873,0.00454498827457428,0.004063745960593224,0.004036741331219673,0.005242606624960899,0.003263845108449459,0.004535362124443054,0.004857122898101807,0.0037127090618014336,0.004842287860810757,0.005218970589339733,0.00486171618103981,0.0028050001710653305,0.005972878076136112,0.0042856596410274506,0.007915547117590904,0.016820309683680534,0.018522445112466812
L4,1.0676666,0.042948998510837555,0.12999184429645538,0.2484915554523468,0.33945438265800476,0.42829304933547974,0.526689887046814,0.629498302936554,0.7293749451637268,0.810745358467102,0.886502742767334,0.9508330225944519,0.992546558380127,1.0241689682006836,1.0433766841888428,1.0621824264526367,1.0676666498184204,1.0555565357208252,1.0398914813995361,1.014174222946167,0.977410078048706,0.9365817308425903,0.904062807559967,0.8687416315078735,0.8361577987670898,0.8088921308517456,0.792189359664917,0.7852792143821716,0.7706045508384705,0.764968991279602,0.7724090814590454,0.7770198583602905,0.7828467488288879,0.7921110391616821,0.8039412498474121,0.8205161690711975,0.8396202921867371,0.8559011220932007,0.8718925714492798,0.8798456192016602,0.8922258019447327,0.9070962071418762,0.9218270778656006,0.9399913549423218,0.9575613737106323,0.9765564203262329,0.9946149587631226,1.0137536525726318,1.0243265628814697,1.0386829376220703,1.0412412881851196,1.038076639175415,1.0217456817626953,0.9941525459289551,0.9456254839897156,0.8835662603378296,0.7956118583679199,0.6996506452560425,0.5861721038818359,0.4615820646286011,0.3420907258987427,0.2241675704717636,0.1226590946316719,0.07011749595403671,0.037128157913684845,0.01590234786272049,0.006872476078569889,0.0016075791791081429,-0.001977069303393364,8.166581392288208e-05,0.002232130616903305,-0.0006368942558765411,-0.0008180681616067886,0.0003465041518211365,0.00021038949489593506,-0.0016252677887678146,0.003074532374739647,-0.0007907766848802567,-0.00029995106160640717,0.00241779163479805,-5.3921714425086975e-05,0.0006568562239408493,0.0031631439924240112,0.0011361762881278992,0.0005932450294494629,0.001062082126736641,1.938268542289734e-05,0.0020571984350681305,0.0001546572893857956,0.00046850182116031647,0.0013939011842012405,-0.00011278688907623291,7.692351937294006e-05,0.0013866722583770752,0.0013747196644544601,0.0002645924687385559,0.00041483528912067413,0.0014354623854160309,0.0007643965072929859,0.011195924133062363,0.012190098874270916
